0.281000	1.271601
0.282000	1.272507
0.283000	1.273411
0.284000	1.274316
0.285000	1.275219
0.286000	1.276121
0.287000	1.277023
0.288000	1.277925
0.289000	1.278825
0.290000	1.279724
0.291000	1.280623
0.292000	1.281521
0.293000	1.282419
0.294000	1.283315
0.295000	1.284211
0.296000	1.285106
0.297000	1.286000
0.298000	1.286894
0.299000	1.287786
0.300000	1.288678
0.301000	1.289569
0.302000	1.290459
0.303000	1.291349
0.304000	1.292237
0.305000	1.293125
0.306000	1.294012
0.307000	1.294899
0.308000	1.295784
0.309000	1.296668
0.310000	1.297552
0.311000	1.298435
0.312000	1.299317
0.313000	1.300198
0.314000	1.301079
0.314999	1.301958
0.315999	1.302837
0.316999	1.303715
0.317999	1.304592
0.318999	1.305468
0.319999	1.306344
0.320999	1.307218
0.321999	1.308092
0.322999	1.308964
0.323999	1.309836
0.324999	1.310707
0.325999	1.311577
0.326999	1.312446
0.327999	1.313315
0.328999	1.314182
0.329999	1.315049
0.330999	1.315914
0.331999	1.316779
0.332999	1.317643
0.333999	1.318506
0.334999	1.319368
0.335999	1.320229
0.336999	1.321089
0.337999	1.321948
0.338999	1.322806
0.339999	1.323664
0.340999	1.324520
0.341999	1.325376
0.342999	1.326230
0.343999	1.327084
0.344999	1.327937
0.345999	1.328788
0.346999	1.329639
0.347999	1.330489
0.348999	1.331338
0.349999	1.332186
0.350999	1.333032
0.351999	1.333879
0.352999	1.334723
0.353999	1.335567
0.354999	1.336410
0.355999	1.337252
0.356999	1.338093
0.357999	1.338933
0.358999	1.339772
0.359999	1.340611
0.360999	1.341448
0.361999	1.342283
0.362999	1.343119
0.363999	1.343953
0.364999	1.344785
0.365999	1.345617
0.366999	1.346448
0.367999	1.347278
0.368999	1.348107
0.369999	1.348935
0.370999	1.349762
0.371999	1.350587
0.372999	1.351412
0.373999	1.352236
0.374999	1.353058
0.375999	1.353880
0.376999	1.354700
0.377999	1.355519
0.378999	1.356338
0.379999	1.357155
0.380999	1.357971
0.381999	1.358786
0.382999	1.359600
0.383999	1.360413
0.384999	1.361224
0.385999	1.362035
0.386999	1.362845
0.387999	1.363653
0.388999	1.364460
0.389999	1.365267
0.390999	1.366072
0.391998	1.366876
0.392998	1.367679
0.393998	1.368480
0.394998	1.369281
0.395998	1.370080
0.396998	1.370879
0.397998	1.371676
0.398998	1.372472
0.399998	1.373267
0.400998	1.374060
0.401998	1.374853
0.402998	1.375644
0.403998	1.376434
0.404998	1.377223
0.405998	1.378011
0.406998	1.378798
0.407998	1.379583
0.408998	1.380368
0.409998	1.381151
0.410998	1.381933
0.411998	1.382713
0.412998	1.383493
0.413998	1.384271
0.414998	1.385048
0.415998	1.385824
0.416998	1.386599
0.417998	1.387372
0.418998	1.388144
0.419998	1.388915
0.420998	1.389685
0.421998	1.390453
0.422998	1.391221
0.423998	1.391986
0.424998	1.392751
0.425998	1.393515
0.426998	1.394277
0.427998	1.395038
0.428998	1.395797
0.429998	1.396556
0.430998	1.397313
0.431998	1.398069
0.432998	1.398823
0.433998	1.399577
0.434998	1.400329
0.435998	1.401079
0.436998	1.401829
0.437998	1.402577
0.438998	1.403323
0.439998	1.404069
0.440998	1.404813
0.441998	1.405556
0.442998	1.406297
0.443998	1.407037
0.444998	1.407776
0.445998	1.408513
0.446998	1.409250
0.447998	1.409984
0.448998	1.410718
0.449998	1.411450
0.450998	1.412181
0.451998	1.412910
0.452998	1.413638
0.453998	1.414364
0.454998	1.415090
0.455998	1.415813
0.456998	1.416536
0.457998	1.417257
0.458998	1.417977
0.459998	1.418695
0.460998	1.419412
0.461998	1.420127
0.462998	1.420841
0.463998	1.421554
0.464998	1.422265
0.465998	1.422975
0.466998	1.423683
0.467998	1.424390
0.468998	1.425096
0.469997	1.425800
0.470997	1.426502
0.471997	1.427204
0.472997	1.427903
0.473997	1.428601
0.474997	1.429298
0.475997	1.429994
0.476997	1.430687
0.477997	1.431380
0.478997	1.432071
0.479997	1.432760
0.480997	1.433448
0.481997	1.434134
0.482997	1.434819
0.483997	1.435503
0.484997	1.436185
0.485997	1.436865
0.486997	1.437544
0.487997	1.438221
0.488997	1.438897
0.489997	1.439572
0.490997	1.440244
0.491997	1.440916
0.492997	1.441585
0.493997	1.442254
0.494997	1.442920
0.495997	1.443585
0.496997	1.444249
0.497997	1.444911
0.498997	1.445571
0.499997	1.446230
0.500997	1.446887
0.501997	1.447543
0.502997	1.448197
0.503997	1.448849
0.504997	1.449500
0.505997	1.450150
0.506997	1.450797
0.507997	1.451443
0.508997	1.452088
0.509997	1.452731
0.510997	1.453372
0.511997	1.454011
0.512997	1.454649
0.513997	1.455286
0.514997	1.455920
0.515997	1.456553
0.516997	1.457185
0.517997	1.457815
0.518997	1.458443
0.519997	1.459069
0.520997	1.459694
0.521997	1.460317
0.522997	1.460938
0.523997	1.461558
0.524997	1.462176
0.525997	1.462793
0.526997	1.463407
0.527997	1.464020
0.528997	1.464631
0.529997	1.465241
0.530997	1.465849
0.531997	1.466455
0.532997	1.467059
0.533997	1.467662
0.534997	1.468263
0.535997	1.468862
0.536997	1.469460
0.537997	1.470055
0.538997	1.470649
0.539997	1.471242
0.540997	1.471832
0.541997	1.472421
0.542997	1.473008
0.543997	1.473593
0.544997	1.474176
0.545997	1.474758
0.546997	1.475338
0.547997	1.475916
0.548997	1.476492
0.549996	1.477066
0.550996	1.477639
0.551996	1.478209
0.552996	1.478778
0.553996	1.479346
0.554996	1.479911
0.555996	1.480474
0.556996	1.481036
0.557996	1.481596
0.558996	1.482154
0.559996	1.482710
0.560996	1.483264
0.561996	1.483817
0.562996	1.484367
0.563996	1.484916
0.564996	1.485463
0.565996	1.486008
0.566996	1.486551
0.567996	1.487092
0.568996	1.487631
0.569996	1.488168
0.570996	1.488704
0.571996	1.489237
0.572996	1.489769
0.573996	1.490299
0.574996	1.490826
0.575996	1.491352
0.576996	1.491876
0.577996	1.492398
0.578996	1.492918
0.579996	1.493436
0.580996	1.493952
0.581996	1.494467
0.582996	1.494979
0.583996	1.495489
0.584996	1.495997
0.585996	1.496504
0.586996	1.497008
0.587996	1.497510
0.588996	1.498011
0.589996	1.498509
0.590996	1.499005
0.591996	1.499500
0.592996	1.499992
0.593996	1.500482
0.594996	1.500971
0.595996	1.501457
0.596996	1.501941
0.597996	1.502423
0.598996	1.502903
0.599996	1.503381
0.600996	1.503858
0.601996	1.504332
0.602996	1.504804
0.603996	1.505273
0.604996	1.505741
0.605996	1.506207
0.606996	1.506670
0.607996	1.507132
0.608996	1.507591
0.609996	1.508049
0.610996	1.508504
0.611996	1.508957
0.612996	1.509408
0.613996	1.509857
0.614996	1.510304
0.615996	1.510749
0.616996	1.511191
0.617996	1.511631
0.618996	1.512070
0.619996	1.512506
0.620996	1.512940
0.621996	1.513371
0.622996	1.513801
0.623996	1.514228
0.624996	1.514654
0.625996	1.515077
0.626996	1.515498
0.627995	1.515916
0.628995	1.516333
0.629995	1.516747
0.630995	1.517159
0.631995	1.517569
0.632995	1.517977
0.633995	1.518382
0.634995	1.518785
0.635995	1.519186
0.636995	1.519585
0.637995	1.519982
0.638995	1.520376
0.639995	1.520768
0.640995	1.521158
0.641995	1.521545
0.642995	1.521930
0.643995	1.522313
0.644995	1.522694
0.645995	1.523072
0.646995	1.523448
0.647995	1.523822
0.648995	1.524193
0.649995	1.524562
0.650995	1.524929
0.651995	1.525294
0.652995	1.525656
0.653995	1.526016
0.654995	1.526373
0.655995	1.526729
0.656995	1.527081
0.657995	1.527432
0.658995	1.527780
0.659995	1.528126
0.660995	1.528469
0.661995	1.528810
0.662995	1.529149
0.663995	1.529485
0.664995	1.529819
0.665995	1.530151
0.666995	1.530480
0.667995	1.530806
0.668995	1.531131
0.669995	1.531453
0.670995	1.531772
0.671995	1.532089
0.672995	1.532404
0.673995	1.532716
0.674995	1.533025
0.675995	1.533333
0.676995	1.533637
0.677995	1.533940
0.678995	1.534240
0.679995	1.534537
0.680995	1.534832
0.681995	1.535124
0.682995	1.535414
0.683995	1.535702
0.684995	1.535987
0.685995	1.536269
0.686995	1.536549
0.687995	1.536827
0.688995	1.537102
0.689995	1.537374
0.690995	1.537644
0.691995	1.537911
0.692995	1.538176
0.693995	1.538438
0.694995	1.538698
0.695995	1.538955
0.696995	1.539209
0.697995	1.539461
0.698995	1.539711
0.699995	1.539958
0.700995	1.540202
0.701995	1.540443
0.702995	1.540682
0.703995	1.540919
0.704994	1.541153
0.705994	1.541384
0.706994	1.541612
0.707994	1.541838
0.708994	1.542062
0.709994	1.542282
0.710994	1.542500
0.711994	1.542716
0.712994	1.542928
0.713994	1.543138
0.714994	1.543346
0.715994	1.543550
0.716994	1.543752
0.717994	1.543952
0.718994	1.544148
0.719994	1.544342
0.720994	1.544534
0.721994	1.544722
0.722994	1.544908
0.723994	1.545091
0.724994	1.545271
0.725994	1.545449
0.726994	1.545624
0.727994	1.545796
0.728994	1.545965
0.729994	1.546132
0.730994	1.546296
0.731994	1.546457
0.732994	1.546615
0.733994	1.546771
0.734994	1.546924
0.735994	1.547074
0.736994	1.547221
0.737994	1.547365
0.738994	1.547507
0.739994	1.547646
0.740994	1.547782
0.741994	1.547915
0.742994	1.548045
0.743994	1.548172
0.744994	1.548297
0.745994	1.548419
0.746994	1.548538
0.747994	1.548654
0.748994	1.548767
0.749994	1.548877
0.750994	1.548985
0.751994	1.549089
0.752994	1.549191
0.753994	1.549290
0.754994	1.549385
0.755994	1.549478
0.756994	1.549568
0.757994	1.549655
0.758994	1.549740
0.759994	1.549821
0.760994	1.549899
0.761994	1.549974
0.762994	1.550047
0.763994	1.550116
0.764994	1.550183
0.765994	1.550246
0.766994	1.550307
0.767994	1.550364
0.768994	1.550419
0.769994	1.550470
0.770994	1.550519
0.771994	1.550565
0.772994	1.550607
0.773994	1.550647
0.774994	1.550683
0.775994	1.550717
0.776994	1.550747
0.777994	1.550774
0.778994	1.550799
0.779994	1.550820
0.780994	1.550838
0.781994	1.550853
0.782993	1.550865
0.783993	1.550874
0.784993	1.550880
0.785993	1.550883
0.786993	1.550883
0.787993	1.550879
0.788993	1.550873
0.789993	1.550863
0.790993	1.550850
0.791993	1.550834
0.792993	1.550815
0.793993	1.550793
0.794993	1.550768
0.795993	1.550740
0.796993	1.550708
0.797993	1.550673
0.798993	1.550635
0.799993	1.550594
0.800993	1.550550
0.801993	1.550502
0.802993	1.550451
0.803993	1.550397
0.804993	1.550340
0.805993	1.550280
0.806993	1.550216
0.807993	1.550149
0.808993	1.550079
0.809993	1.550006
0.810993	1.549930
0.811993	1.549850
0.812993	1.549767
0.813993	1.549680
0.814993	1.549591
0.815993	1.549498
0.816993	1.549402
0.817993	1.549302
0.818993	1.549199
0.819993	1.549093
0.820993	1.548984
0.821993	1.548871
0.822993	1.548755
0.823993	1.548636
0.824993	1.548513
0.825993	1.548387
0.826993	1.548258
0.827993	1.548125
0.828993	1.547989
0.829993	1.547849
0.830993	1.547706
0.831993	1.547560
0.832993	1.547410
0.833993	1.547257
0.834993	1.547101
0.835993	1.546941
0.836993	1.546778
0.837993	1.546611
0.838993	1.546441
0.839993	1.546267
0.840993	1.546090
0.841993	1.545910
0.842993	1.545726
0.843993	1.545538
0.844993	1.545347
0.845993	1.545153
0.846993	1.544955
0.847993	1.544754
0.848993	1.544549
0.849993	1.544341
0.850993	1.544129
0.851993	1.543914
0.852993	1.543695
0.853993	1.543473
0.854993	1.543247
0.855993	1.543017
0.856993	1.542784
0.857993	1.542548
0.858993	1.542307
0.859993	1.542064
0.860992	1.541816
0.861992	1.541566
0.862992	1.541311
0.863992	1.541053
0.864992	1.540792
0.865992	1.540526
0.866992	1.540257
0.867992	1.539985
0.868992	1.539709
0.869992	1.539429
0.870992	1.539146
0.871992	1.538859
0.872992	1.538568
0.873992	1.538274
0.874992	1.537976
0.875992	1.537674
0.876992	1.537369
0.877992	1.537059
0.878992	1.536747
0.879992	1.536430
0.880992	1.536110
0.881992	1.535786
0.882992	1.535458
0.883992	1.535127
0.884992	1.534792
0.885992	1.534453
0.886992	1.534111
0.887992	1.533764
0.888992	1.533414
0.889992	1.533060
0.890992	1.532703
0.891992	1.532341
0.892992	1.531976
0.893992	1.531607
0.894992	1.531234
0.895992	1.530858
0.896992	1.530477
0.897992	1.530093
0.898992	1.529705
0.899992	1.529313
0.900992	1.528917
0.901992	1.528517
0.902992	1.528114
0.903992	1.527707
0.904992	1.527295
0.905992	1.526880
0.906992	1.526461
0.907992	1.526038
0.908992	1.525611
0.909992	1.525181
0.910992	1.524746
0.911992	1.524307
0.912992	1.523865
0.913992	1.523418
0.914992	1.522968
0.915992	1.522514
0.916992	1.522056
0.917992	1.521593
0.918992	1.521127
0.919992	1.520657
0.920992	1.520183
0.921992	1.519704
0.922992	1.519222
0.923992	1.518736
0.924992	1.518246
0.925992	1.517752
0.926992	1.517253
0.927992	1.516751
0.928992	1.516245
0.929992	1.515734
0.930992	1.515220
0.931992	1.514702
0.932992	1.514179
0.933992	1.513652
0.934992	1.513122
0.935992	1.512587
0.936992	1.512048
0.937991	1.511505
0.938991	1.510958
0.939991	1.510406
0.940991	1.509851
0.941991	1.509292
0.942991	1.508728
0.943991	1.508160
0.944991	1.507588
0.945991	1.507012
0.946991	1.506432
0.947991	1.505847
0.948991	1.505259
0.949991	1.504666
0.950991	1.504069
0.951991	1.503468
0.952991	1.502862
0.953991	1.502252
0.954991	1.501638
0.955991	1.501020
0.956991	1.500398
0.957991	1.499771
0.958991	1.499140
0.959991	1.498505
0.960991	1.497866
0.961991	1.497222
0.962991	1.496574
0.963991	1.495922
0.964991	1.495265
0.965991	1.494604
0.966991	1.493939
0.967991	1.493269
0.968991	1.492596
0.969991	1.491917
0.970991	1.491235
0.971991	1.490548
0.972991	1.489857
0.973991	1.489161
0.974991	1.488461
0.975991	1.487757
0.976991	1.487048
0.977991	1.486335
0.978991	1.485617
0.979991	1.484895
0.980991	1.484169
0.981991	1.483438
0.982991	1.482703
0.983991	1.481963
0.984991	1.481219
0.985991	1.480470
0.986991	1.479717
0.987991	1.478960
0.988991	1.478198
0.989991	1.477431
0.990991	1.476660
0.991991	1.475885
0.992991	1.475105
0.993991	1.474320
0.994991	1.473531
0.995991	1.472738
0.996991	1.471939
0.997991	1.471137
0.998991	1.470330
0.999991	1.469518
1.000991	1.468702
